"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-safeties-season-review-20180217-story,amp.html","81491 bytes",56,"text/html"
"http://www.chicagotribune.com/business/columnists/reed/ct-biz-tips-bad-labor-policy-robert-reed-0211-story.html","180707 bytes",68,"text/html"
"http://www.chicagotribune.com/classified/automotive/","432290 bytes",178,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-revuelo-en-lulac-por-carta-en-apoyo-a-trump-20180209-story.html","158658 bytes",60,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=7","143017 bytes",58,"text/html"
"http://www.chicagotribune.com/news/columnists/kamin/ct-met-hancock-center-name-kamin-0214-story.html","215161 bytes",65,"text/html"
"http://www.chicagotribune.com/news/local/breaking/ct-loop-subway-robberies-photos-20180218-story.html","176550 bytes",62,"text/html"
"http://www.chicagotribune.com/hoy/chicago/ct-hoy-chicago-est-de-luto-20180215-story.html","172708 bytes",62,"text/html"
"http://www.chicagotribune.com/topic/chicago-suburbs/wilmette-chis0083-topic.html","193474 bytes",101,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=9","143350 bytes",58,"text/html"
"http://www.chicagotribune.com/hoy/chicago/","278298 bytes",104,"text/html"
"http://www.chicagotribune.com/news/opinion/","328516 bytes",151,"text/html"
"http://www.chicagotribune.com/topic/sports/football/randall-cobb-pespt000009759-topic.html","196656 bytes",98,"text/html"
"http://www.chicagotribune.com/business/columnists/reed/ct-biz-griffin-citadel-stocks-economy-robert-reed-0208-story.html","182659 bytes",70,"text/html"
"http://www.chicagotribune.com/topic/sports/football/prince-amukamara-pespt000009740-topic.html?spell=on&target=videos","103972 bytes",54,"text/html"
"http://www.chicagotribune.com/business/ct-biz-sec-chicago-stock-exchange-chinese-takeover-20180216-story.html","230162 bytes",63,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-wide-receivers-season-review-20180208-story.html","249100 bytes",93,"text/html"
"http://www.chicagotribune.com/redeye/","384690 bytes",205,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-mitch-trubisky-ryan-pace-draft-mailbag-20180131-story.html","269537 bytes",74,"text/html"
"http://www.chicagotribune.com/hoy/mundo/","272262 bytes",112,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/ct-met-social-worker-homicide-glanton-0213-story.html","207618 bytes",65,"text/html"
"http://www.chicagotribune.com/business/columnists/reed/ct-biz-wendys-mcdonalds-superbowl-ad-robert-reed-0204-story.html","185574 bytes",66,"text/html"
"http://www.chicagotribune.com/news/columnists/kamin/ct-met-yamasaki-book-kamin-0211-story.html","204697 bytes",67,"text/html"
"http://www.chicagotribune.com/hoy/deportes/ct-hoy-el-equipo-ideal-de-2017-segun-la-uefa-20180111-photogallery.html","188069 bytes",43,"text/html"
"http://www.chicagotribune.com/sports/hockey/blackhawks/","384653 bytes",149,"text/html"
"http://www.chicagotribune.com/entertainment/ct-ae-newspaperbuildings-kamin-0204-story.html","255370 bytes",65,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-el-hombre-duro-de-trump-pierde-influencia-en-la-casa-blanca-20180209-story.html","172308 bytes",61,"text/html"
"http://www.chicagotribune.com/hoy/entretenimiento/ct-hoy-grammy-2018-alfombra-roja-20180128-photogallery.html","185991 bytes",43,"text/html"
"http://www.chicagotribune.com/business/columnists/reed/ct-biz-trump-speech-regulations-robert-reed-0204-story.html","216311 bytes",69,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/ct-met-paul-bauer-dahleen-glanton-20180216-story.html","245456 bytes",69,"text/html"
"http://www.chicagotribune.com/topic/sports/football/prince-amukamara-pespt000009740-topic.html?date=01%2f20%2f2018-02%2f19%2f2018&spell=on&target=all","124506 bytes",59,"text/html"
"http://www.chicagotribune.com/topic/sports/football/craig-steltz-pespt0014253-topic.html","190558 bytes",90,"text/html"
"http://www.chicagotribune.com/news/weather/?regionalzipcode=60666","333960 bytes",122,"text/html"
"http://www.chicagotribune.com/topic/sports/football/chris-conte-pespt0013457-topic.html","198574 bytes",101,"text/html"
